param_k,param_lambda,param_rho_div,question_id,question_text,document_id,question,ground_truth,predicted_answer,num_docs,exact_match,contains_answer,f1_score,cosine_similarity,euclidean_distance,dot_product_similarity,manhattan_distance,bertscore_precision,bertscore_recall,bertscore_f1
20,0.65,0.8,774,What happens when the srivijaya kingdom formed trade links?,763,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Trade links were established.,1,False,False,0.16666666666666666,0.5957430276319616,0.8991740347319191,0.5957430276319616,19.42129656778431,0.76985764503479,0.7345471382141113,0.7517880201339722
20,0.65,0.9,774,What happens when the srivijaya kingdom formed trade links?,763,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Trade links were established.,1,False,False,0.16666666666666666,0.5957430276319616,0.8991740347319191,0.5957430276319616,19.42129656778431,0.76985764503479,0.7345471382141113,0.7517880201339722
20,0.7,0.8,774,What happens when the srivijaya kingdom formed trade links?,763,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Trade links were established.,1,False,False,0.16666666666666666,0.5957430276319616,0.8991740347319191,0.5957430276319616,19.42129656778431,0.76985764503479,0.7345471382141113,0.7517880201339722
20,0.7,0.9,774,What happens when the srivijaya kingdom formed trade links?,763,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Trade links were established.,1,False,False,0.16666666666666666,0.5957430276319616,0.8991740347319191,0.5957430276319616,19.42129656778431,0.76985764503479,0.7345471382141113,0.7517880201339722
40,0.5,0.8,774,What happens when the srivijaya kingdom formed trade links?,763,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Trade links were established.,1,False,False,0.16666666666666666,0.5957430276319616,0.8991740347319191,0.5957430276319616,19.42129656778431,0.76985764503479,0.7345471382141113,0.7517880201339722
40,0.5,0.9,774,What happens when the srivijaya kingdom formed trade links?,763,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Trade links were established.,1,False,False,0.16666666666666666,0.5957430276319616,0.8991740347319191,0.5957430276319616,19.42129656778431,0.76985764503479,0.7345471382141113,0.7517880201339722
40,0.65,0.8,774,What happens when the srivijaya kingdom formed trade links?,763,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Trade links were established.,1,False,False,0.16666666666666666,0.5957430276319616,0.8991740347319191,0.5957430276319616,19.42129656778431,0.76985764503479,0.7345471382141113,0.7517880201339722
40,0.65,0.9,774,What happens when the srivijaya kingdom formed trade links?,763,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Trade links were established.,1,False,False,0.16666666666666666,0.5957430276319616,0.8991740347319191,0.5957430276319616,19.42129656778431,0.76985764503479,0.7345471382141113,0.7517880201339722
40,0.7,0.8,774,What happens when the srivijaya kingdom formed trade links?,763,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Trade links were established.,1,False,False,0.16666666666666666,0.5957430276319616,0.8991740347319191,0.5957430276319616,19.42129656778431,0.76985764503479,0.7345471382141113,0.7517880201339722
40,0.7,0.9,774,What happens when the srivijaya kingdom formed trade links?,763,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Trade links were established.,1,False,False,0.16666666666666666,0.5957430276319616,0.8991740347319191,0.5957430276319616,19.42129656778431,0.76985764503479,0.7345471382141113,0.7517880201339722
80,0.5,0.8,774,What happens when the srivijaya kingdom formed trade links?,752,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,trade links with China,1,False,False,0.16666666666666666,0.46867021445701185,1.0308538068445874,0.46867021445701185,22.09497898627729,0.7591303586959839,0.7149878144264221,0.7363981008529663
80,0.5,0.9,774,What happens when the srivijaya kingdom formed trade links?,752,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,trade links with China,1,False,False,0.16666666666666666,0.46867021445701185,1.0308538068445874,0.46867021445701185,22.09497898627729,0.7591303586959839,0.7149878144264221,0.7363981008529663
80,0.65,0.8,774,What happens when the srivijaya kingdom formed trade links?,488,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Nothing.,1,False,False,0.0,0.2560859539572401,1.2197655889905736,0.2560859539572401,26.878879039695818,0.6328650116920471,0.5841097831726074,0.6075108051300049
80,0.65,0.9,774,What happens when the srivijaya kingdom formed trade links?,488,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Nothing.,1,False,False,0.0,0.2560859539572401,1.2197655889905736,0.2560859539572401,26.878879039695818,0.6328650116920471,0.5841097831726074,0.6075108051300049
80,0.7,0.8,774,What happens when the srivijaya kingdom formed trade links?,488,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Nothing.,1,False,False,0.0,0.2560859539572401,1.2197655889905736,0.2560859539572401,26.878879039695818,0.6328650116920471,0.5841097831726074,0.6075108051300049
80,0.7,0.9,774,What happens when the srivijaya kingdom formed trade links?,488,What happens when the srivijaya kingdom formed trade links?,The indonesian archipelago became an important trade region,Nothing.,1,False,False,0.0,0.2560859539572401,1.2197655889905736,0.2560859539572401,26.878879039695818,0.6328650116920471,0.5841097831726074,0.6075108051300049
20,0.5,0.8,47,How long was Lincoln's legal Career?,"288,292,306,374,390,2364",How long was Lincoln's legal Career?,23 years,23 years,6,True,True,1.0,1.0000000000000018,0.0,1.0000000000000018,0.0,0.9999995231628418,0.9999995231628418,0.9999995231628418
20,0.5,0.9,47,How long was Lincoln's legal Career?,"288,292,306,374,390,2364",How long was Lincoln's legal Career?,23 years,23 years,6,True,True,1.0,1.0000000000000018,0.0,1.0000000000000018,0.0,0.9999995231628418,0.9999995231628418,0.9999995231628418
20,0.65,0.8,47,How long was Lincoln's legal Career?,374,How long was Lincoln's legal Career?,23 years,Unknown,1,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
20,0.65,0.9,47,How long was Lincoln's legal Career?,374,How long was Lincoln's legal Career?,23 years,Unknown,1,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
20,0.7,0.8,47,How long was Lincoln's legal Career?,374,How long was Lincoln's legal Career?,23 years,Unknown,1,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
20,0.7,0.9,47,How long was Lincoln's legal Career?,374,How long was Lincoln's legal Career?,23 years,Unknown,1,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
40,0.5,0.8,47,How long was Lincoln's legal Career?,"374,390",How long was Lincoln's legal Career?,23 years,Unknown,2,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
40,0.5,0.9,47,How long was Lincoln's legal Career?,"374,390",How long was Lincoln's legal Career?,23 years,Unknown,2,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
40,0.65,0.8,47,How long was Lincoln's legal Career?,374,How long was Lincoln's legal Career?,23 years,Unknown,1,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
40,0.65,0.9,47,How long was Lincoln's legal Career?,374,How long was Lincoln's legal Career?,23 years,Unknown,1,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
40,0.7,0.8,47,How long was Lincoln's legal Career?,374,How long was Lincoln's legal Career?,23 years,Unknown,1,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
40,0.7,0.9,47,How long was Lincoln's legal Career?,374,How long was Lincoln's legal Career?,23 years,Unknown,1,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
80,0.5,0.8,47,How long was Lincoln's legal Career?,374,How long was Lincoln's legal Career?,23 years,Unknown,1,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
80,0.5,0.9,47,How long was Lincoln's legal Career?,374,How long was Lincoln's legal Career?,23 years,Unknown,1,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
80,0.65,0.8,47,How long was Lincoln's legal Career?,374,How long was Lincoln's legal Career?,23 years,Unknown,1,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
80,0.65,0.9,47,How long was Lincoln's legal Career?,374,How long was Lincoln's legal Career?,23 years,Unknown,1,False,False,0.0,0.42887827472106665,1.0687579008165835,0.42887827472106665,23.378168216819617,0.6131957173347473,0.6018896698951721,0.607490062713623
80,0.7,0.8,47,How long was Lincoln's legal Career?,2209,How long was Lincoln's legal Career?,23 years,There is no information about Lincoln's legal career in the provided documents.,1,False,False,0.0,0.2122631806338681,1.2551787278042388,0.2122631806338681,27.18534023743785,0.5913956761360168,0.6017377376556396,0.5965219140052795
80,0.7,0.9,47,How long was Lincoln's legal Career?,2209,How long was Lincoln's legal Career?,23 years,There is no information about Lincoln's legal career in the provided documents.,1,False,False,0.0,0.2122631806338681,1.2551787278042388,0.2122631806338681,27.18534023743785,0.5913956761360168,0.6017377376556396,0.5965219140052795
20,0.5,0.8,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.5,0.9,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.65,0.8,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.65,0.9,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.7,0.8,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.7,0.9,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.5,0.8,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.5,0.9,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.65,0.8,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.65,0.9,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.7,0.8,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
40,0.7,0.9,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
80,0.5,0.8,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
80,0.5,0.9,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
80,0.65,0.8,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
80,0.65,0.9,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
80,0.7,0.8,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
80,0.7,0.9,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
20,0.5,0.8,595,Have more than five Presidents lived past the age of 90?,"2103,2883",Have more than five Presidents lived past the age of 90?,no,No,2,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
20,0.5,0.9,595,Have more than five Presidents lived past the age of 90?,"2103,2883",Have more than five Presidents lived past the age of 90?,no,No,2,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
20,0.65,0.8,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
20,0.65,0.9,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
20,0.7,0.8,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
20,0.7,0.9,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
40,0.5,0.8,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
40,0.5,0.9,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
40,0.65,0.8,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
40,0.65,0.9,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
40,0.7,0.8,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
40,0.7,0.9,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
80,0.5,0.8,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
80,0.5,0.9,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
80,0.65,0.8,595,Have more than five Presidents lived past the age of 90?,1771,Have more than five Presidents lived past the age of 90?,no,No.,1,True,True,1.0,0.946946711008297,0.3257400466375136,0.946946711008297,7.065922659148497,0.7965084314346313,0.8769128918647766,0.8347789645195007
80,0.65,0.9,595,Have more than five Presidents lived past the age of 90?,1771,Have more than five Presidents lived past the age of 90?,no,No.,1,True,True,1.0,0.946946711008297,0.3257400466375136,0.946946711008297,7.065922659148497,0.7965084314346313,0.8769128918647766,0.8347789645195007
80,0.7,0.8,595,Have more than five Presidents lived past the age of 90?,1771,Have more than five Presidents lived past the age of 90?,no,No.,1,True,True,1.0,0.946946711008297,0.3257400466375136,0.946946711008297,7.065922659148497,0.7965084314346313,0.8769128918647766,0.8347789645195007
80,0.7,0.9,595,Have more than five Presidents lived past the age of 90?,1771,Have more than five Presidents lived past the age of 90?,no,No.,1,True,True,1.0,0.946946711008297,0.3257400466375136,0.946946711008297,7.065922659148497,0.7965084314346313,0.8769128918647766,0.8347789645195007
20,0.5,0.8,875,What happened in the election of 1816?,"201,202,437,691,710,2116,2364",What happened in the election of 1816?,Monroe was elected president,No information available.,7,False,False,0.0,0.3381538513592131,1.1505182733366632,0.3381538513592131,25.35908936839168,0.6199012398719788,0.6291785836219788,0.6245054602622986
20,0.5,0.9,875,What happened in the election of 1816?,"201,202,437,691,710,2116,2364",What happened in the election of 1816?,Monroe was elected president,No information available.,7,False,False,0.0,0.3381538513592131,1.1505182733366632,0.3381538513592131,25.35908936839168,0.6199012398719788,0.6291785836219788,0.6245054602622986
20,0.65,0.8,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
20,0.65,0.9,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
20,0.7,0.8,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
20,0.7,0.9,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
40,0.5,0.8,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
40,0.5,0.9,875,What happened in the election of 1816?,"201,202",What happened in the election of 1816?,Monroe was elected president,No information available.,2,False,False,0.0,0.3381538513592131,1.1505182733366632,0.3381538513592131,25.35908936839168,0.6199012398719788,0.6291785836219788,0.6245054602622986
40,0.65,0.8,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
40,0.65,0.9,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
40,0.7,0.8,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
40,0.7,0.9,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
80,0.5,0.8,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
80,0.5,0.9,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
80,0.65,0.8,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
80,0.65,0.9,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
80,0.7,0.8,875,What happened in the election of 1816?,2231,What happened in the election of 1816?,Monroe was elected president,Nothing.,1,False,False,0.0,0.2676906829784674,1.2102142926122907,0.2676906829784674,26.574225629839624,0.6437526941299438,0.6189755797386169,0.631121039390564
80,0.7,0.9,875,What happened in the election of 1816?,2231,What happened in the election of 1816?,Monroe was elected president,Nothing.,1,False,False,0.0,0.2676906829784674,1.2102142926122907,0.2676906829784674,26.574225629839624,0.6437526941299438,0.6189755797386169,0.631121039390564
20,0.5,0.8,951,What is the average life expectancy of a kangaroo?,"1728,1729,1735,1740,1748,1761",What is the average life expectancy of a kangaroo?,4.6 years,4-6 years,6,True,True,1.0,0.822558722298941,0.5957201989207014,0.822558722298941,12.861291272854427,0.8503201603889465,0.8504163026809692,0.8503682017326355
20,0.5,0.9,951,What is the average life expectancy of a kangaroo?,"1728,1729,1735,1740,1748,1761",What is the average life expectancy of a kangaroo?,4.6 years,4-6 years,6,True,True,1.0,0.822558722298941,0.5957201989207014,0.822558722298941,12.861291272854427,0.8503201603889465,0.8504163026809692,0.8503682017326355
20,0.65,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
20,0.65,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
20,0.7,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
20,0.7,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
40,0.5,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
