param_rho_vec,param_lambda,param_rho_div,question_id,question_text,document_id,question,ground_truth,predicted_answer,num_docs,exact_match,contains_answer,f1_score,cosine_similarity,euclidean_distance,dot_product_similarity,manhattan_distance,bertscore_precision,bertscore_recall,bertscore_f1
0.05,0.65,0.8,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.65,0.9,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.72,0.8,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.72,0.9,1470,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",2734,"Has Urbanization eliminated many areas of former primary rainforest , with the only remaining area of primary rainforest being Bukit Timah Nature Reserve ?",Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.02,0.5,0.8,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.02,0.5,0.9,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.02,0.65,0.8,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.02,0.65,0.9,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.02,0.72,0.8,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.02,0.72,0.9,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.05,0.5,0.8,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.05,0.5,0.9,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.05,0.65,0.8,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.05,0.65,0.9,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.05,0.72,0.8,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.05,0.72,0.9,595,Have more than five Presidents lived past the age of 90?,2103,Have more than five Presidents lived past the age of 90?,no,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.02,0.5,0.8,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
0.02,0.5,0.9,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
0.02,0.65,0.8,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
0.02,0.65,0.9,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
0.02,0.72,0.8,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
0.02,0.72,0.9,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
0.05,0.5,0.8,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
0.05,0.5,0.9,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
0.05,0.65,0.8,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
0.05,0.65,0.9,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
0.05,0.72,0.8,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
0.05,0.72,0.9,875,What happened in the election of 1816?,202,What happened in the election of 1816?,Monroe was elected president,There was no election in 1816.,1,False,False,0.2,0.5539248160189706,0.9445371183611899,0.5539248160189706,20.376420743429925,0.6739470362663269,0.6490914821624756,0.6612857580184937
0.02,0.5,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
0.02,0.5,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
0.02,0.65,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
0.02,0.65,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
0.02,0.72,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
0.02,0.72,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
0.05,0.5,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
0.05,0.5,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
0.05,0.65,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
0.05,0.65,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
0.05,0.72,0.8,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
0.05,0.72,0.9,951,What is the average life expectancy of a kangaroo?,1740,What is the average life expectancy of a kangaroo?,4.6 years,4 6 years,1,False,False,0.4,0.8727059616254937,0.5045672172753747,0.8727059616254937,10.93488754664535,0.908260703086853,0.8575384020805359,0.882171094417572
0.02,0.5,0.8,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.5,0.9,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.65,0.8,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.65,0.9,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.72,0.8,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.72,0.9,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.5,0.8,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.5,0.9,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.65,0.8,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.65,0.9,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.72,0.8,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.72,0.9,463,Are elephants mammals?,1236,Are elephants mammals?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.5,0.8,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
0.02,0.5,0.9,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
0.02,0.65,0.8,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
0.02,0.65,0.9,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
0.02,0.72,0.8,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
0.02,0.72,0.9,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
0.05,0.5,0.8,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
0.05,0.5,0.9,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
0.05,0.65,0.8,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
0.05,0.65,0.9,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
0.05,0.72,0.8,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
0.05,0.72,0.9,1688,Was Wilson an automobile enthusiast?,2238,Was Wilson an automobile enthusiast?,yes,No,1,False,False,0.0,0.9284450666850477,0.37829864740692354,0.9284450666850477,8.381697422155323,0.881293535232544,0.881293535232544,0.8812935948371887
0.02,0.5,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.5,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.65,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.65,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.72,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.72,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.5,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.5,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.65,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.65,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.72,0.8,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.05,0.72,0.9,1150,Was Fillmore one of the founders of the University of Buffalo?,181,Was Fillmore one of the founders of the University of Buffalo?,yes,Yes,1,True,True,1.0,1.0000000000000013,0.0,1.0000000000000013,0.0,1.0000001192092896,1.0000001192092896,1.0000001192092896
0.02,0.5,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.02,0.5,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.02,0.65,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.02,0.65,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.02,0.72,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.02,0.72,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.5,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.5,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.65,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.65,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.72,0.8,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.05,0.72,0.9,1270,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,953,Is the largest living species the emperor penguin -LRB- aptenodytes forsteri -RRB-?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.02,0.5,0.8,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.02,0.5,0.9,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.02,0.65,0.8,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.02,0.65,0.9,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.02,0.72,0.8,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.02,0.72,0.9,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.05,0.5,0.8,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.05,0.5,0.9,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.05,0.65,0.8,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.05,0.65,0.9,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.05,0.72,0.8,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.05,0.72,0.9,158,Can beetles be found in polar regions?,2400,Can beetles be found in polar regions?,No,No,1,True,True,1.0,1.000000000000002,0.0,1.000000000000002,0.0,1.0,1.0,1.0
0.02,0.5,0.8,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.02,0.5,0.9,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.02,0.65,0.8,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.02,0.65,0.9,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.02,0.72,0.8,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
0.02,0.72,0.9,1045,Were the Leopard men a West African secret society who practised cannibalism ?,2493,Were the Leopard men a West African secret society who practised cannibalism ?,Yes,Yes.,1,True,True,1.0,0.9653603221884058,0.2632097179497572,0.9653603221884058,5.7642432107176065,0.8152557611465454,0.8894016742706299,0.8507161736488342
